ProductID,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent,ProductCategory_Laptops,ProductCategory_Smart Watches,ProductCategory_Smartphones,ProductCategory_Tablets,ProductBrand_HP,ProductBrand_Other Brands,ProductBrand_Samsung,ProductBrand_Sony 
9390,-0.8622880373826426,-0.7537407615560504,0,-0.5593577960650779,4,1,0,0,0,0,1,0,0,0
9391,-1.1974830845982076,1.6376109099005294,1,-1.108705260555006,3,1,1,0,0,0,0,0,0,0
9392,-1.1040749377427523,-1.3515786794201954,0,-0.3762419745684351,4,0,0,0,1,0,0,1,0,0
9393,-0.0050947716568565,0.0433764622628095,0,-1.2918210820516487,3,0,0,1,0,0,0,1,0,0
9394,1.6077938002736796,0.1098028975810478,0,-0.7424736175617206,1,0,0,1,0,0,0,1,0,0
9395,0.9304774854226276,-0.9530200675107652,1,-1.2918210820516487,4,1,0,0,0,1,0,0,0,0
9396,1.6668874363209232,1.6376109099005294,0,0.5393371329147785,1,0,0,0,1,0,1,0,0,0
9397,1.0565524097544026,0.4419350741722395,1,-1.4749369035482915,4,1,0,0,1,0,1,0,0,0
9398,1.3428016578573974,-0.1559028436919054,1,-0.0100103315751496,5,1,0,0,0,0,0,0,1,0
9399,1.0027949566722396,-1.2187258087837187,1,-1.4749369035482915,4,1,0,1,0,0,0,0,0,1
9400,0.4845917727073436,0.7740672507634311,1,0.5393371329147785,4,1,0,0,0,0,0,1,0,0
9401,0.8463952595386227,1.571184474582291,0,-1.108705260555006,5,1,0,0,0,0,0,1,0,0
9402,-0.5030290505319994,-1.285152244101957,1,0.3562213114181358,2,0,0,0,1,0,0,1,0,0
9403,0.8563093795603265,1.2390522979910994,0,0.173105489921493,3,0,0,0,0,1,0,0,0,1
9404,-0.8410681902625244,-0.8865936321925271,0,0.7224529544114212,1,0,0,0,1,0,1,0,0,0
9405,-1.0958800568159162,-0.0230499730554287,1,-0.9255894390583632,4,1,0,0,1,0,1,0,0,0
9406,-0.0201358030917345,0.973346556718146,0,0.5393371329147785,4,1,0,0,0,1,1,0,0,0
9407,-1.034087046945803,-1.085872938147242,1,-1.6580527250449342,3,0,0,1,0,0,0,1,0,0
9408,1.5625749241517346,-0.5544614556013354,0,1.0886845974047068,5,1,0,1,0,0,1,0,0,0
9409,-1.0050980403669534,-1.5508579853749105,1,-0.0100103315751496,5,1,0,0,1,0,0,0,1,0
9410,-1.296990026392251,1.571184474582291,1,-1.2918210820516487,5,1,0,0,0,0,0,0,0,0
9411,1.4638444150623946,-1.5508579853749105,0,-0.7424736175617206,3,0,1,0,0,0,0,0,0,1
9412,1.7075152501984214,-0.2223292790101437,0,-0.3762419745684351,4,1,0,0,1,0,1,0,0,0
9413,-0.8332315939454448,-0.5544614556013354,1,0.3562213114181358,2,1,1,0,0,0,1,0,0,0
9414,1.6399157633983503,-0.8865936321925271,0,1.2718004189013494,3,0,1,0,0,0,0,0,1,0
9415,-1.1227181160012627,-1.0194465028290036,1,1.454916240397992,4,1,0,0,0,1,0,0,0,1
9416,1.6456073049191045,1.5047580392640527,0,0.7224529544114212,3,0,0,1,0,0,1,0,0,0
9417,0.1601529939320454,-0.6208878909195737,1,-0.3762419745684351,1,1,0,1,0,0,0,1,0,0
9418,-0.9501400444782286,0.1098028975810478,1,-0.3762419745684351,1,1,0,0,0,0,0,0,0,1
9419,-0.0466493994880809,0.6412143801269544,1,1.0886845974047068,5,1,0,0,0,0,0,0,0,0
9420,-1.0872683146457742,1.371905168627576,0,-0.3762419745684351,1,0,0,0,0,1,0,0,0,0
9421,-0.1503811558369233,0.7740672507634311,1,-0.9255894390583632,2,1,0,1,0,0,1,0,0,0
9422,-0.1574475969330903,-1.683710856011387,1,0.7224529544114212,4,1,0,0,0,1,0,0,0,0
9423,-1.2099309647698022,-0.7537407615560504,1,0.173105489921493,5,1,0,0,0,1,0,0,0,1
9424,0.2276740067620978,-0.9530200675107652,0,1.2718004189013494,3,0,0,1,0,0,0,1,0,0
9425,-1.3977776538090567,-1.085872938147242,0,0.3562213114181358,4,0,0,0,1,0,0,0,1,0
9426,0.4800617488524328,1.571184474582291,1,-0.7424736175617206,1,1,1,0,0,0,1,0,0,0
9427,-1.4947596351854968,-0.1559028436919054,0,0.7224529544114212,5,1,0,0,0,1,0,0,0,0
9428,-1.2066471509880692,-1.683710856011387,0,-0.9255894390583632,4,0,0,0,1,0,0,0,1,0
9429,-0.2422441321231632,0.8404936860816694,1,1.454916240397992,3,1,1,0,0,0,0,0,0,1
9430,-1.5430335588013546,1.0397729920363843,1,1.0886845974047068,1,1,0,0,0,0,0,0,1,0
9431,-0.8224555436105921,-1.4180051147384336,1,1.638032061894635,1,0,0,0,0,0,1,0,0,0
9432,-0.247695378592147,1.2390522979910994,0,1.0886845974047068,4,1,1,0,0,0,0,0,1,0
9433,1.7464430702757356,1.1726258626728612,0,-0.1931261530717924,2,0,0,0,1,0,1,0,0,0
9434,0.7756031455123552,-0.6873143262378121,1,1.638032061894635,4,1,0,0,0,1,0,0,0,0
9435,-0.6482862964817901,1.2390522979910994,1,-0.9255894390583632,3,1,1,0,0,0,1,0,0,0
9436,-1.1823578704837268,1.6376109099005294,1,0.5393371329147785,4,1,0,0,1,0,0,0,0,0
9437,-0.1965001641361722,1.1726258626728612,0,-0.9255894390583632,5,1,0,1,0,0,0,0,1,0
9438,-1.4499496140868895,1.3054787333093376,1,1.2718004189013494,3,1,0,1,0,0,0,0,0,1
9439,1.6823078763021633,-0.3551821496466204,0,-1.108705260555006,3,0,0,0,0,0,1,0,0,0
9440,-1.563368006683148,1.0397729920363843,1,-0.9255894390583632,5,1,0,0,0,1,0,0,1,0
9441,-1.445139684153857,1.2390522979910994,0,-0.3762419745684351,4,1,0,0,0,1,0,1,0,0
9442,1.4906248762191343,-1.4180051147384336,1,-0.5593577960650779,1,0,0,1,0,0,0,0,0,1
9443,-1.6705729779013316,1.0397729920363843,1,-1.2918210820516487,3,1,0,0,1,0,0,1,0,0
9444,-0.5807048110238329,-1.3515786794201954,1,1.454916240397992,5,1,0,0,0,0,0,0,0,0
9445,-0.4080427000992745,0.8404936860816694,1,-0.1931261530717924,4,1,1,0,0,0,0,1,0,0
9446,1.5191615000389689,-0.6208878909195737,0,1.638032061894635,1,0,0,0,1,0,0,1,0,0
9447,-0.9694310271547362,-1.6172844206931485,0,-1.4749369035482915,4,0,0,0,0,0,0,0,0,1
9448,-1.001788182390223,0.1762293328992862,0,1.454916240397992,5,1,1,0,0,0,0,1,0,0
9449,1.3507612588267237,-1.683710856011387,0,0.173105489921493,2,0,0,0,1,0,1,0,0,0
9450,0.2248651816219993,-1.0194465028290036,1,1.638032061894635,4,1,0,0,0,0,0,1,0,0
9451,1.691152118786889,0.8404936860816694,0,-0.0100103315751496,4,1,1,0,0,0,0,0,1,0
9452,-1.2544851593042143,0.0433764622628095,0,0.173105489921493,1,0,0,0,0,1,0,0,1,0
9453,-0.5109612912929591,0.0433764622628095,0,0.173105489921493,5,1,1,0,0,0,0,0,0,0
9454,-1.4830787818561786,-0.6208878909195737,1,-0.0100103315751496,1,1,0,0,1,0,0,0,1,0
9455,1.6476835271912231,1.2390522979910994,1,0.905568775908064,4,1,0,1,0,0,0,1,0,0
9456,0.6852094829096784,-0.0894764083736671,0,-0.5593577960650779,3,0,0,0,0,1,1,0,0,0
9457,1.0852684878614078,-0.9530200675107652,1,-1.2918210820516487,1,0,1,0,0,0,1,0,0,0
9458,-1.1945407824917988,-0.2887557143283821,0,-0.0100103315751496,2,0,0,0,0,0,0,0,1,0
9459,-1.5236493370415454,-1.0194465028290036,1,1.2718004189013494,4,1,0,0,1,0,0,0,0,1
9460,1.3113563974595068,0.7740672507634311,0,-0.0100103315751496,4,1,0,0,1,0,1,0,0,0
9461,-0.3239225663784578,0.6412143801269544,0,-0.1931261530717924,4,1,0,0,0,0,0,0,1,0
9462,-0.4955201645600329,1.6376109099005294,1,1.638032061894635,1,1,1,0,0,0,1,0,0,0
9463,-0.6806151542365004,1.0397729920363843,0,-1.6580527250449342,3,0,0,0,1,0,1,0,0,0
9464,-1.002579456004603,1.571184474582291,0,0.5393371329147785,4,1,0,0,0,0,0,0,1,0
9465,-0.5709218356326853,1.371905168627576,1,-0.0100103315751496,5,1,0,0,0,1,0,0,0,1
9466,1.1929423820817266,0.4419350741722395,1,0.7224529544114212,1,1,0,0,0,1,0,0,0,1
9467,1.53972275989077,0.3755086388540011,0,-1.4749369035482915,5,1,0,0,0,1,0,1,0,0
9468,-0.4530442406078993,-1.5508579853749105,1,1.0886845974047068,4,1,0,0,0,1,0,0,1,0
9469,-1.7010712335841982,0.9069201213999076,1,0.5393371329147785,1,1,0,0,1,0,1,0,0,0
9470,-1.680178195085171,-0.1559028436919054,1,1.454916240397992,2,1,1,0,0,0,0,1,0,0
9471,-0.6187506792129258,1.571184474582291,1,-1.6580527250449342,2,1,0,0,1,0,1,0,0,0
9472,-0.9028531730656484,1.6376109099005294,1,-0.9255894390583632,2,1,0,1,0,0,0,0,0,0
9473,-0.6521311460073278,1.1726258626728612,1,-0.3762419745684351,3,1,0,0,1,0,0,0,0,1
9474,-0.7315304502025435,0.8404936860816694,0,-0.9255894390583632,4,1,0,0,1,0,1,0,0,0
9475,-0.8580111104577504,-1.6172844206931485,0,-0.9255894390583632,1,0,0,1,0,0,0,1,0,0
9476,0.9752212470977958,0.9069201213999076,0,-1.2918210820516487,3,0,1,0,0,0,0,0,0,1
9477,-0.7390893719162362,-1.3515786794201954,0,-1.2918210820516487,2,0,0,0,0,0,0,0,0,0
9478,-0.7356312198026123,0.4419350741722395,1,1.0886845974047068,2,1,1,0,0,0,0,0,0,1
9479,-0.7800210618485465,-0.6208878909195737,1,-1.108705260555006,1,1,1,0,0,0,0,0,0,1
9480,0.1602251692097434,0.8404936860816694,0,1.0886845974047068,5,1,1,0,0,0,0,0,0,1
9481,0.9748018472175832,0.1098028975810478,0,0.905568775908064,4,1,1,0,0,0,0,0,0,0
9482,-1.004473287451706,0.8404936860816694,1,-0.1931261530717924,5,1,0,0,0,0,0,0,0,1
9483,-1.160701330096465,-0.8201671968742887,1,1.638032061894635,4,1,0,1,0,0,0,0,0,1
9484,-1.3208456093342726,1.0397729920363843,0,1.0886845974047068,3,0,0,0,0,1,0,0,0,1
9485,0.8793610835501289,0.0433764622628095,1,-1.2918210820516487,5,1,0,0,1,0,1,0,0,0
9486,-0.6699193186581454,-0.7537407615560504,0,0.7224529544114212,4,1,0,0,1,0,0,0,0,1
9487,-0.7417662508397577,0.1098028975810478,1,0.5393371329147785,5,1,0,1,0,0,0,1,0,0
9488,-0.1602317948730832,0.1098028975810478,1,-0.3762419745684351,5,1,1,0,0,0,0,0,0,0
9489,-0.5946857919421787,0.7076408154451928,1,-0.7424736175617206,3,1,0,0,1,0,0,0,1,0
9490,0.093815339938356,-0.0894764083736671,0,1.638032061894635,2,0,1,0,0,0,1,0,0,0
9491,0.8815185381061594,0.7076408154451928,0,-0.7424736175617206,3,0,0,1,0,0,1,0,0,0
9492,0.0602032390050045,1.5047580392640527,0,0.173105489921493,4,1,0,1,0,0,1,0,0,0
9493,1.206137635175208,0.1098028975810478,0,-1.108705260555006,3,0,0,0,1,0,0,0,1,0
9494,-0.7014205557166464,1.4383316039458145,0,-1.6580527250449342,2,0,0,0,0,1,1,0,0,0
9495,0.4325599661060829,0.0433764622628095,0,-1.108705260555006,2,0,0,1,0,0,0,0,1,0
9496,-0.6527944772381331,1.6376109099005294,0,-1.2918210820516487,2,0,0,0,0,0,0,0,0,0
9497,-0.0485682616998693,0.6412143801269544,1,1.454916240397992,4,1,1,0,0,0,0,0,0,1
9498,1.6718815654676389,-0.2887557143283821,0,1.638032061894635,3,0,0,0,0,0,1,0,0,0
9499,-0.9403377778807512,-1.6172844206931485,1,-1.2918210820516487,3,0,0,0,0,0,0,0,0,0
9500,1.361188160125996,-1.3515786794201954,1,0.5393371329147785,4,1,0,0,0,0,0,0,0,0
9501,0.714760281750228,1.1726258626728612,1,1.454916240397992,2,1,0,0,0,0,0,0,1,0
9502,0.4434319910630619,-1.1522993734654805,1,0.7224529544114212,4,1,0,1,0,0,0,1,0,0
9503,-1.0040696900951882,0.6412143801269544,0,0.905568775908064,4,1,1,0,0,0,1,0,0,0
9504,0.7487154981334612,-0.8201671968742887,0,-0.9255894390583632,5,1,0,0,0,0,1,0,0,0
9505,1.226880230366162,-1.5508579853749105,1,1.454916240397992,3,0,0,0,0,1,1,0,0,0
9506,-0.4930565034209816,0.0433764622628095,1,0.5393371329147785,5,1,1,0,0,0,0,0,0,1
9507,-0.8913378392964573,1.3054787333093376,1,0.3562213114181358,2,1,1,0,0,0,0,1,0,0
9508,-1.1461040546101329,0.2426557682175245,0,-0.1931261530717924,5,1,0,1,0,0,0,0,0,1
9509,-0.8513475393619343,0.4419350741722395,1,0.3562213114181358,3,1,0,0,1,0,0,0,0,1
9510,-0.6083192855614493,-0.8201671968742887,1,-0.3762419745684351,1,1,1,0,0,0,0,1,0,0
9511,-0.7468825101483778,0.7740672507634311,1,0.173105489921493,4,1,0,0,0,0,0,0,1,0
9512,-0.0345634404660714,1.2390522979910994,1,-0.3762419745684351,2,1,0,0,1,0,0,1,0,0
9513,-0.7979439257745033,-1.285152244101957,0,-0.7424736175617206,3,0,0,1,0,0,0,0,1,0
9514,-1.3339675702076588,0.973346556718146,0,0.7224529544114212,5,1,0,0,0,0,1,0,0,0
9515,-1.0113871836673098,0.7076408154451928,0,0.905568775908064,3,0,1,0,0,0,0,0,1,0
9516,1.5543926444656353,0.0433764622628095,0,0.7224529544114212,5,1,1,0,0,0,0,0,0,0
9517,-0.2235829540890782,-1.3515786794201954,1,0.905568775908064,2,0,0,0,0,1,0,0,1,0
9518,0.6244627889845535,-1.285152244101957,0,1.638032061894635,5,0,0,0,1,0,0,0,1,0
9519,1.5020577872551797,-0.4216085849648587,0,0.173105489921493,1,0,1,0,0,0,1,0,0,0
9520,-0.4198373045342166,-1.3515786794201954,0,0.173105489921493,1,0,1,0,0,0,0,0,0,1
9521,1.5990350980554646,-0.7537407615560504,1,-1.108705260555006,2,1,0,1,0,0,1,0,0,0
9522,0.0001226857178541,0.7740672507634311,0,0.7224529544114212,5,1,0,0,0,1,0,0,1,0
9523,-0.8293374886941631,-0.6873143262378121,0,1.638032061894635,1,0,0,0,1,0,0,1,0,0
9524,0.960715224925668,1.3054787333093376,1,1.0886845974047068,3,1,0,0,0,0,0,0,0,1
9525,0.1147960322061822,-1.6172844206931485,1,-0.1931261530717924,3,0,0,1,0,0,0,0,1,0
9526,1.4636906821426583,-0.2223292790101437,1,1.454916240397992,2,1,0,1,0,0,1,0,0,0
9527,-1.6327864172468771,-0.9530200675107652,0,-0.0100103315751496,2,0,0,0,0,1,1,0,0,0
9528,0.6668107773012808,0.973346556718146,0,1.454916240397992,2,0,0,1,0,0,0,0,0,1
9529,-0.7759975638394646,-0.8201671968742887,1,-1.6580527250449342,1,1,0,1,0,0,0,1,0,0
9530,1.5404874539152804,-0.6208878909195737,1,-1.6580527250449342,5,1,1,0,0,0,0,0,1,0
9531,0.7687901439362637,0.0433764622628095,0,1.638032061894635,4,1,1,0,0,0,0,1,0,0
9532,-0.9784060774641056,0.1762293328992862,0,1.454916240397992,4,1,0,1,0,0,1,0,0,0
9533,0.0036468094937308,1.371905168627576,0,-0.5593577960650779,1,0,0,0,1,0,1,0,0,0
9534,1.0021933791368356,-1.683710856011387,1,-1.4749369035482915,3,0,0,0,0,0,0,0,0,0
9535,1.4819912742005064,0.5747879448087161,1,0.5393371329147785,2,1,0,0,1,0,0,0,1,0
9536,-1.7011986405729007,-1.6172844206931485,0,-1.108705260555006,1,0,0,0,0,1,0,0,0,1
9537,1.286367159316553,-0.8865936321925271,1,-0.7424736175617206,2,0,0,0,0,1,0,0,0,1
9538,0.2335167928154368,1.371905168627576,0,-1.6580527250449342,1,0,0,0,0,1,0,0,0,1
9539,-0.4219269207158703,-0.3551821496466204,0,1.0886845974047068,3,0,0,0,0,0,0,1,0,0
9540,-1.1207850263606207,-0.6208878909195737,1,-0.5593577960650779,2,1,0,0,0,1,1,0,0,0
9541,-1.073632589672272,-1.4180051147384336,1,1.0886845974047068,1,0,0,0,0,1,0,0,0,1
9542,-1.620859590763969,0.5083615094904779,0,-1.108705260555006,2,0,0,1,0,0,0,1,0,0
9543,0.8046130894891518,1.571184474582291,1,0.3562213114181358,2,1,1,0,0,0,1,0,0,0
9544,-0.4769476454103517,-0.6873143262378121,1,1.638032061894635,5,1,0,0,0,0,0,1,0,0
9545,0.7426385795522711,-1.484431550056672,1,1.638032061894635,1,0,0,0,1,0,0,0,0,1
9546,-0.2545388240486255,-1.2187258087837187,1,-0.9255894390583632,5,1,0,0,0,0,0,0,1,0
9547,0.4585250942585191,0.3090822035357628,0,1.2718004189013494,5,1,0,0,0,1,0,0,1,0
9548,0.6799311522345552,1.1061994273546227,1,1.454916240397992,3,1,0,0,1,0,0,0,0,0
9549,0.0789960858577377,0.5083615094904779,1,-0.0100103315751496,2,1,0,1,0,0,1,0,0,0
9550,-0.7803200325873398,1.2390522979910994,1,-1.6580527250449342,5,1,0,0,0,1,0,0,0,0
9551,1.4003959159251724,-0.2223292790101437,1,-1.4749369035482915,1,1,0,1,0,0,0,0,1,0
9552,0.9239907662309836,0.0433764622628095,0,-1.6580527250449342,5,1,0,1,0,0,1,0,0,0
9553,-1.6104659652863156,1.5047580392640527,1,-1.6580527250449342,2,1,0,0,1,0,0,0,0,0
9554,-0.3203245525670544,0.7076408154451928,1,-0.5593577960650779,2,1,0,0,0,1,0,1,0,0
9555,1.6019729626385386,1.571184474582291,0,1.638032061894635,2,0,0,1,0,0,1,0,0,0
9556,1.3274185991148164,0.0433764622628095,1,-0.9255894390583632,2,1,0,1,0,0,0,1,0,0
9557,-0.6746958312990251,-0.6208878909195737,0,-0.1931261530717924,2,0,0,0,1,0,1,0,0,0
9558,0.2286836303841338,-1.1522993734654805,1,0.7224529544114212,3,0,0,0,1,0,0,0,0,1
9559,-0.8935590248817765,-0.5544614556013354,1,-0.1931261530717924,3,1,0,0,1,0,0,0,0,1
9560,-0.138220102954319,0.9069201213999076,1,1.638032061894635,3,1,0,0,0,1,0,0,1,0
9561,0.0001580774518218,1.3054787333093376,0,1.0886845974047068,3,0,0,0,0,0,0,0,0,0
9562,-1.584374518046349,-1.683710856011387,0,-1.6580527250449342,5,0,0,0,0,1,0,0,0,0
9563,-0.4569008671335872,1.4383316039458145,0,-1.2918210820516487,5,1,0,0,1,0,0,0,1,0
9564,0.129571272562484,-1.1522993734654805,1,-0.7424736175617206,5,1,0,0,1,0,0,0,1,0
9565,0.9071151391340152,0.5747879448087161,1,-0.5593577960650779,5,1,1,0,0,0,0,0,1,0
9566,-0.9201233753382904,0.3090822035357628,0,-0.5593577960650779,3,0,0,0,1,0,0,0,1,0
9567,0.6257463135377227,0.973346556718146,0,0.173105489921493,5,1,0,1,0,0,0,0,0,0
9568,0.2426108621400047,-0.7537407615560504,0,0.5393371329147785,3,0,0,1,0,0,0,0,1,0
9569,-0.2421787291146136,0.9069201213999076,1,-0.0100103315751496,5,1,0,0,0,1,1,0,0,0
9570,0.2925900433685189,-0.0230499730554287,0,-1.6580527250449342,4,1,0,0,0,1,1,0,0,0
9571,0.0713092314007109,-0.4880350202830971,0,-0.7424736175617206,4,1,0,0,0,1,1,0,0,0
9572,0.8794283025390353,-1.085872938147242,1,-0.0100103315751496,4,1,0,0,0,0,0,0,0,1
9573,-0.7899562700174618,-0.5544614556013354,1,0.905568775908064,5,1,0,0,1,0,1,0,0,0
9574,-0.8073628404851275,0.9069201213999076,0,-1.4749369035482915,4,1,1,0,0,0,0,0,0,1
9575,0.6336328969133125,-1.484431550056672,1,-1.108705260555006,4,1,0,1,0,0,0,0,0,1
9576,1.573512422009009,-0.4880350202830971,1,-1.2918210820516487,5,1,0,1,0,0,0,0,1,0
9577,0.6860154347546716,1.571184474582291,1,-0.9255894390583632,4,1,0,0,0,0,0,0,0,1
9578,0.8953602994872651,0.1762293328992862,0,-0.9255894390583632,4,1,0,0,0,1,0,1,0,0
9579,-0.7874284366876031,1.4383316039458145,1,1.0886845974047068,4,1,1,0,0,0,0,0,1,0
9580,1.5861710378440788,-0.6873143262378121,0,1.2718004189013494,5,1,0,0,0,0,0,0,1,0
9581,0.9799659808054438,1.1726258626728612,1,-1.2918210820516487,5,1,1,0,0,0,0,0,1,0
9582,0.934722708849172,-0.7537407615560504,1,-0.5593577960650779,5,1,0,1,0,0,0,0,0,1
9583,-0.5787168837170286,1.1726258626728612,1,0.5393371329147785,5,1,0,0,0,1,1,0,0,0
9584,-0.1119966524998521,-1.1522993734654805,0,1.638032061894635,3,0,0,1,0,0,0,0,1,0
9585,0.0634548018432162,-0.8865936321925271,1,-1.4749369035482915,3,0,0,0,0,0,0,0,0,0
9586,0.0544502445643609,0.8404936860816694,1,-0.7424736175617206,4,1,1,0,0,0,0,0,0,0
9587,0.4169762120108003,-0.6208878909195737,1,-1.6580527250449342,3,1,0,0,0,0,0,0,1,0
9588,-1.3989109522005765,1.6376109099005294,1,-0.3762419745684351,5,1,1,0,0,0,0,0,0,0
9589,0.9145612731636472,1.371905168627576,1,-0.3762419745684351,4,1,1,0,0,0,1,0,0,0
9590,1.2020252325760858,-0.4880350202830971,1,0.7224529544114212,4,1,1,0,0,0,0,1,0,0
9591,-0.6236147578964137,1.3054787333093376,1,0.905568775908064,4,1,1,0,0,0,0,1,0,0
9592,-0.6043156513889999,0.1098028975810478,1,1.2718004189013494,4,1,0,1,0,0,1,0,0,0
9593,-0.854142383983846,0.5083615094904779,1,-1.6580527250449342,1,1,0,0,1,0,0,0,0,1
9594,-1.4965335333610663,0.3755086388540011,0,-0.3762419745684351,4,1,0,0,1,0,0,1,0,0
9595,0.9085827513150804,-0.6208878909195737,1,-0.7424736175617206,2,1,1,0,0,0,0,0,0,0
9596,1.555970274689585,-1.6172844206931485,1,-0.7424736175617206,2,0,0,0,0,0,0,1,0,0
9597,1.4531327976868629,-1.1522993734654805,0,-1.2918210820516487,5,0,0,1,0,0,0,0,1,0
9598,0.2633441123225518,-1.6172844206931485,1,1.638032061894635,5,1,0,1,0,0,0,0,0,1
9599,-0.4018267451454192,-0.6873143262378121,0,-0.0100103315751496,5,1,0,0,0,0,0,0,0,0
9600,0.1628218716967244,0.8404936860816694,1,0.905568775908064,5,1,1,0,0,0,0,0,1,0
9601,-0.1328562404478955,1.2390522979910994,0,0.5393371329147785,5,1,0,1,0,0,0,0,0,1
9602,-0.8590828472356661,0.6412143801269544,0,1.0886845974047068,5,1,0,0,0,1,0,1,0,0
9603,0.2129890074947179,0.8404936860816694,1,-1.6580527250449342,4,1,0,1,0,0,0,0,1,0
9604,-0.6389195829519778,-1.285152244101957,0,1.2718004189013494,1,0,0,0,0,1,0,0,1,0
9605,0.7162095955492607,-0.2223292790101437,1,1.454916240397992,3,1,1,0,0,0,0,1,0,0
9606,-0.1252924026934163,-0.8865936321925271,1,0.3562213114181358,1,0,0,0,0,0,0,0,0,0
9607,-0.685259620763808,-1.484431550056672,0,1.0886845974047068,1,0,0,1,0,0,0,0,0,1
9608,-1.0057195580173943,0.0433764622628095,1,-0.5593577960650779,3,1,1,0,0,0,0,0,0,0
9609,-0.0404295354165889,0.3755086388540011,1,0.173105489921493,5,1,1,0,0,0,0,0,1,0
9610,0.0079255652928021,0.4419350741722395,1,1.638032061894635,1,1,1,0,0,0,0,1,0,0
9611,-0.877653722001276,-1.2187258087837187,0,-0.9255894390583632,4,0,0,0,1,0,0,0,0,0
9612,-0.0951007736670627,-1.484431550056672,0,-1.108705260555006,4,0,0,0,0,0,0,0,0,1
9613,-0.5147650049470596,1.1061994273546227,0,0.905568775908064,5,1,1,0,0,0,1,0,0,0
9614,0.1249024437006864,-0.2223292790101437,1,-0.7424736175617206,4,1,0,0,0,0,0,0,0,0
9615,-1.3824823310183274,-0.3551821496466204,0,-0.5593577960650779,3,0,0,0,0,0,0,1,0,0
9616,-1.4324661565533408,1.1061994273546227,0,-1.2918210820516487,1,0,0,0,0,1,1,0,0,0
9617,1.5014266611767515,0.1098028975810478,0,0.7224529544114212,3,0,0,0,0,0,0,0,0,1
9618,1.6882892769676336,-0.4216085849648587,0,1.2718004189013494,4,1,1,0,0,0,1,0,0,0
9619,-0.671918629884282,-1.3515786794201954,0,1.638032061894635,1,0,1,0,0,0,1,0,0,0
9620,-0.7948993995188759,-0.4880350202830971,0,-0.5593577960650779,1,0,1,0,0,0,0,0,0,1
9621,-0.8481484122033912,0.7076408154451928,0,-0.5593577960650779,4,1,1,0,0,0,0,0,0,0
9622,-1.2984457760160288,1.7040373452187676,0,0.905568775908064,4,1,0,0,1,0,1,0,0,0
9623,0.6505697684599631,0.3090822035357628,1,0.3562213114181358,2,1,0,0,0,1,0,0,1,0
9624,0.0717466043048297,-1.1522993734654805,0,0.3562213114181358,4,0,0,0,0,1,0,0,0,0
9625,-0.9347085364160448,0.3755086388540011,1,-1.108705260555006,5,1,0,0,0,1,0,1,0,0
9626,-1.2975701754799434,1.0397729920363843,1,-0.3762419745684351,3,1,0,0,0,1,1,0,0,0
9627,-1.5604630414702907,-1.484431550056672,1,0.5393371329147785,1,0,0,0,1,0,1,0,0,0
9628,0.336010976023823,-1.683710856011387,1,0.5393371329147785,1,0,0,0,0,1,0,0,0,0
9629,1.6708801095396042,-1.6172844206931485,1,-0.1931261530717924,4,1,0,0,0,1,0,0,0,1
9630,-0.8667171042979852,-0.6208878909195737,1,-0.3762419745684351,4,1,0,1,0,0,0,0,1,0
9631,-1.4430191819662737,1.6376109099005294,1,-1.2918210820516487,2,1,0,1,0,0,0,0,0,0
9632,-1.713509159363665,0.8404936860816694,0,-0.3762419745684351,4,1,0,0,0,0,0,0,0,0
9633,0.2753221175182342,-0.9530200675107652,0,1.454916240397992,3,0,0,0,0,1,0,0,1,0
9634,-1.0020994303371604,-0.4880350202830971,0,0.3562213114181358,1,0,0,0,0,0,0,0,0,1
9635,-1.3349751791398743,0.3090822035357628,1,-0.3762419745684351,2,1,0,0,1,0,0,0,0,1
9636,1.0010487800935632,-0.7537407615560504,0,0.905568775908064,5,1,1,0,0,0,0,0,1,0
9637,1.1814061397148086,0.7076408154451928,0,0.7224529544114212,3,0,0,0,0,1,0,0,1,0
9638,-0.5202737301466708,0.9069201213999076,0,1.2718004189013494,4,1,0,0,0,0,0,0,0,1
9639,-0.4462855617886091,-1.484431550056672,1,-1.6580527250449342,2,0,0,0,0,1,0,0,0,0
9640,0.544685582530598,0.3755086388540011,0,1.0886845974047068,1,0,0,1,0,0,0,0,0,0
9641,-1.1739057790156275,0.973346556718146,0,-1.108705260555006,1,0,0,0,1,0,0,0,0,1
9642,1.59325752702598,0.5747879448087161,0,0.7224529544114212,5,1,0,0,1,0,0,0,0,0
9643,-0.5354366937570083,-0.4216085849648587,1,0.5393371329147785,5,1,0,0,0,1,0,1,0,0
9644,1.3725993348291403,-1.6172844206931485,0,0.5393371329147785,1,0,0,0,1,0,0,1,0,0
9645,0.6802691559467626,1.7040373452187676,1,-1.108705260555006,4,1,0,0,0,1,0,0,0,0
9646,-1.2839625545798874,-0.2223292790101437,0,1.2718004189013494,4,1,0,0,0,0,0,0,0,1
9647,1.5696551893531816,0.973346556718146,1,-1.4749369035482915,2,1,0,0,0,1,1,0,0,0
9648,-1.5195559934394531,-0.4880350202830971,1,-1.2918210820516487,1,1,0,1,0,0,0,0,0,0
9649,0.1347067023334185,-1.1522993734654805,0,-0.0100103315751496,1,0,0,1,0,0,0,1,0,0
9650,-0.8493804585938073,0.973346556718146,0,0.905568775908064,3,0,0,0,0,0,0,1,0,0
